term_id,term_str,n,num,stopwords,port_stem,pos_max
2185,himmaleh,1,0,0,himmaleh,NNP
2186,himself,8,0,1,himself,PRP
2187,hinder,3,0,0,hinder,VB
2188,hindered,1,0,0,hinder,JJ
2189,hint,5,0,0,hint,NN
2190,his,124,0,1,hi,PRP$
2191,history,1,0,0,histori,NN
2192,hit,1,0,0,hit,VBD
2193,hoar,1,0,0,hoar,NN
2194,hock,1,0,0,hock,NN
2195,hoisted,1,0,0,hoist,JJ
2196,hold,9,0,0,hold,VB
2197,holiday,5,0,0,holiday,NN
2198,holidays,1,0,0,holiday,NNS
2199,holy,1,0,0,holi,NNP
2200,home,17,0,0,home,NN
2201,homelier,1,0,0,homeli,JJR
2202,homely,2,0,0,home,RB
2203,homes,1,0,0,home,NNS
2204,homesick,4,0,0,homesick,NN
2205,honest,2,0,0,honest,JJ
2206,honesty,1,0,0,honesti,NN
2207,honey,3,0,0,honey,NN
2208,honorable,2,0,0,honor,JJ
2209,hooded,1,0,0,hood,JJ
2210,hooting,1,0,0,hoot,VBG
2211,hope,9,0,0,hope,NN
2212,hoped,3,0,0,hope,VBD
2213,hopeless,4,0,0,hopeless,JJ
2214,hopelessly,1,0,0,hopelessli,RB
2215,hopes,1,0,0,hope,NNS
2216,hopped,1,0,0,hop,VBD
2217,hopper,1,0,0,hopper,NN
2218,horizon,1,0,0,horizon,NN
2219,horizons,3,0,0,horizon,NNS
2220,horrid,1,0,0,horrid,JJ
2221,horror,2,0,0,horror,NN
2222,horses,2,0,0,hors,NNS
2223,hospitable,2,0,0,hospit,JJ
2224,host,7,0,0,host,NN
2225,hosts,1,0,0,host,NNS
2226,hot,2,0,0,hot,JJ
2227,hottest,1,0,0,hottest,JJS
2228,hound,1,0,0,hound,NN
2229,hour,12,0,0,hour,NN
2230,hours,6,0,0,hour,NNS
2231,house,16,0,0,hous,NN
2232,household,1,0,0,household,NN
2233,houses,6,0,0,hous,NNS
2234,housewife,5,0,0,housewif,NN
2235,housewives,2,0,0,housew,NNS
2236,hover,1,0,0,hover,NNP
2237,hovered,1,0,0,hover,VBD
2238,how,102,0,1,how,WRB
2239,however,3,0,0,howev,RB
2240,hubbub,1,0,0,hubbub,NN
2241,hue,4,0,0,hue,NN
2242,hues,1,0,0,hue,NNS
2243,hug,1,0,0,hug,VBP
2244,huge,1,0,0,huge,JJ
2245,hum,1,0,0,hum,NN
2246,human,9,0,0,human,JJ
2247,humble,2,0,0,humbl,JJ
2248,humility,2,0,0,humil,NN
2249,humming,1,0,0,hum,VBG
2250,hummingbirds,2,0,0,hummingbird,NNS
2251,hums,1,0,0,hum,NNS
2252,hundred,5,0,0,hundr,CD
2253,hundreds,1,0,0,hundr,NNP
2254,hung,4,0,0,hung,NN
2255,hunger,1,0,0,hunger,NN
2256,hungry,4,0,0,hungri,JJ
2257,hunted,2,0,0,hunt,VBD
2258,hunter,1,0,0,hunter,NN
2259,hurls,1,0,0,hurl,VBD
2260,hurricane,1,0,0,hurrican,NN
2261,hurried,5,0,0,hurri,VBD
2262,hurries,1,0,0,hurri,VBZ
2263,hurry,3,0,0,hurri,NN
2264,hurrying,2,0,0,hurri,NN
2265,hurt,6,0,0,hurt,NN
2266,hurts,2,0,0,hurt,VBZ
2267,hush,1,0,0,hush,NN
2268,hut,1,0,0,hut,NN
2269,hymn,2,0,0,hymn,NN
2270,hyperbole,1,0,0,hyperbol,NN
2271,hypothesis,1,0,0,hypothesi,NN
2272,i,579,0,1,i,PRP
2273,ice,2,0,0,ice,NN
2274,identified,1,0,0,identifi,VBN
2275,idle,2,0,0,idl,JJ
2276,idleness,2,0,0,idl,NN
2277,if,131,0,1,if,IN
2278,ignite,1,0,0,ignit,VB
2279,ignorant,4,0,0,ignor,JJ
2280,ii,1,0,0,ii,NNP
2281,ill,2,0,0,ill,JJ
2282,illness,1,0,0,ill,NN
2283,illustrious,1,0,0,illustri,JJ
2284,image,1,0,0,imag,NN
2285,immaterial,1,0,0,immateri,JJ
2286,immediately,1,0,0,immedi,NNP
2287,immortal,7,0,0,immort,JJ
2288,immortality,10,0,0,immort,NN
2289,impaled,1,0,0,impal,NNP
2290,impatient,2,0,0,impati,JJ
2291,impeach,1,0,0,impeach,VB
2292,imperator,1,0,0,imper,NN
2293,imperceptible,1,0,0,impercept,JJ
2294,imperceptibly,1,0,0,impercept,RB
2295,imperfect,1,0,0,imperfect,JJ
2296,imperfectly,1,0,0,imperfectli,NNP
2297,imperial,9,0,0,imperi,JJ
2298,impetuous,1,0,0,impetu,JJ
2299,impetus,1,0,0,impetu,NN
2300,implement,2,0,0,implement,NN
2301,implements,1,0,0,implement,NNS
2302,implore,1,0,0,implor,RB
2303,imported,1,0,0,import,VBN
2304,importuned,1,0,0,importun,VBN
2305,impose,1,0,0,impos,VBP
2306,impossible,3,0,0,imposs,JJ
2307,impotent,1,0,0,impot,NN
2308,imps,1,0,0,imp,NNP
2309,in,331,0,1,in,IN
2310,inaudible,1,0,0,inaud,NNP
2311,incautious,1,0,0,incauti,NNP
2312,inch,1,0,0,inch,NN
2313,incisions,1,0,0,incis,NNS
2314,incisive,1,0,0,incis,JJ
2315,incites,1,0,0,incit,VBZ
2316,include,1,0,0,includ,VB
2317,included,1,0,0,includ,JJ
2318,income,1,0,0,incom,NN
2319,indebtedness,1,0,0,indebted,NN
2320,indeed,6,0,0,inde,RB
2321,indefinite,1,0,0,indefinit,RB
2322,independent,2,0,0,independ,JJ
2323,india,1,0,0,india,NNP
2324,indiaman,1,0,0,indiaman,NNP
2325,indian,2,0,0,indian,JJ
2326,indicative,1,0,0,indic,NNP
2327,indifference,1,0,0,indiffer,NN
2328,indifferent,1,0,0,indiffer,JJ
2329,indigo,1,0,0,indigo,NN
2330,indolent,1,0,0,indol,NNP
2331,induces,1,0,0,induc,NNP
2332,industries,1,0,0,industri,NNS
2333,industrious,2,0,0,industri,JJ
2334,industriousness,1,0,0,industri,NN
2335,industry,2,0,0,industri,NN
2336,inebriate,1,0,0,inebri,NNP
2337,infer,1,0,0,infer,VB
2338,inference,2,0,0,infer,NN
2339,infinite,5,0,0,infinit,JJ
2340,infiniter,1,0,0,infinit,NN
2341,inform,1,0,0,inform,VBP
2342,inherited,1,0,0,inherit,VBN
2343,initial,1,0,0,initi,NNP
2344,inlaid,1,0,0,inlaid,NN
2345,inland,1,0,0,inland,NN
2346,inn,1,0,0,inn,NN
2347,inner,1,0,0,inner,JJ
2348,innocent,1,0,0,innoc,JJ
2349,inns,1,0,0,inn,NN
2350,inquest,1,0,0,inquest,JJS
2351,inquire,3,0,0,inquir,NN
2352,inquisitor,1,0,0,inquisitor,NNP
2353,inscrutable,1,0,0,inscrut,JJ
2354,insect,2,0,0,insect,JJ
2355,insecure,1,0,0,insecur,NN
2356,insolvent,1,0,0,insolv,NNP
2357,inspect,1,0,0,inspect,VB
2358,inspected,1,0,0,inspect,VBD
2359,inspecting,1,0,0,inspect,JJ
2360,inspiriting,1,0,0,inspirit,VBG
2361,instant,5,0,0,instant,NN
2362,instead,3,0,0,instead,RB
2363,instinct,2,0,0,instinct,NN
2364,institution,1,0,0,institut,NN
2365,insufficient,1,0,0,insuffici,VB
2366,insulted,1,0,0,insult,JJ
2367,insulting,1,0,0,insult,NNP
2368,insures,1,0,0,insur,VBZ
2369,intent,2,0,0,intent,NN
2370,interchange,1,0,0,interchang,VBP
2371,interdict,1,0,0,interdict,JJ
2372,interdicted,1,0,0,interdict,VBN
2373,interested,1,0,0,interest,JJ
2374,interfere,1,0,0,interfer,VB
2375,interior,1,0,0,interior,JJ
2376,intermit,1,0,0,intermit,RB
2377,intermittent,1,0,0,intermitt,NN
2378,internal,1,0,0,intern,JJ
2379,interrupt,1,0,0,interrupt,NNP
2380,interrupting,1,0,0,interrupt,VBG
2381,interrupts,1,0,0,interrupt,VBZ
2382,interval,1,0,0,interv,NN
2383,intervene,1,0,0,interven,NN
2384,interview,4,0,0,interview,NN
2385,intimate,2,0,0,intim,JJ
2386,intimates,1,0,0,intim,VBZ
2387,into,14,0,1,into,IN
2388,intoxication,1,0,0,intox,NN
2389,intrinsic,2,0,0,intrins,JJ
2390,intrust,1,0,0,intrust,VB
2391,invention,1,0,0,invent,NN
2392,invest,1,0,0,invest,VB
2393,invests,2,0,0,invest,NNP
2394,inviolable,1,0,0,inviol,NNP
2395,invisible,3,0,0,invis,JJ
2396,invitation,1,0,0,invit,NN
2397,invitations,1,0,0,invit,NNS
2398,invites,2,0,0,invit,VBZ
2399,inviting,2,0,0,invit,VBG
2400,involves,1,0,0,involv,VBZ
2401,iris,1,0,0,iri,JJ
2402,irritated,1,0,0,irrit,JJ
2403,is,319,0,1,is,VBZ
2404,iscariot,1,0,0,iscariot,NNP
2405,island,1,0,0,island,NN
2406,isles,2,0,0,isl,NNS
2407,it,353,0,1,it,PRP
2408,italicized,1,0,0,italic,NNP
2409,italy,1,0,0,itali,NNP
2410,its,60,0,1,it,PRP$
2411,itself,20,0,1,itself,PRP
2412,jails,1,0,0,jail,NNS
2413,jar,2,0,0,jar,NN
2414,jargoning,1,0,0,jargon,NN
2415,jasmines,1,0,0,jasmin,NNS
2416,jason,2,0,0,jason,NNP
2417,jay,1,0,0,jay,NN
2418,jealous,1,0,0,jealou,JJ
2419,jealousy,3,0,0,jealousi,NN
2420,jehovah,3,0,0,jehovah,NNP
2421,jest,1,0,0,jest,JJS
2422,jesuit,1,0,0,jesuit,NNP
2423,jesus,4,0,0,jesu,NNP
2424,jew,2,0,0,jew,NNP
2425,jewel,1,0,0,jewel,NN
2426,jocoser,1,0,0,jocos,NN
2427,join,2,0,0,join,VB
2428,jointed,1,0,0,joint,JJ
2429,jostle,1,0,0,jostl,VB
2430,jostled,1,0,0,jostl,VBD
2431,journey,3,0,0,journey,NN
2432,joy,7,0,0,joy,NN
2433,joyful,1,0,0,joy,VB
2434,joyousgoing,1,0,0,joyousgo,JJ
2435,joys,1,0,0,joy,NNS
2436,judge,1,0,0,judg,VB
2437,judgment,7,0,0,judgment,NN
2438,judgmentseat,1,0,0,judgmentseat,NN
2439,juggler,2,0,0,juggler,NN
2440,jump,1,0,0,jump,VB
2441,junction,1,0,0,junction,NN
2442,june,6,0,0,june,NNP
2443,jury,1,0,0,juri,NN
2444,just,71,0,1,just,RB
2445,justified,1,0,0,justifi,VBD
2446,justify,2,0,0,justifi,VB
2447,keel,1,0,0,keel,NN
2448,keen,1,0,0,keen,JJ
2449,keenest,1,0,0,keenest,JJS
2450,keep,15,0,0,keep,VB
2451,keeper,1,0,0,keeper,NN
2452,keeping,1,0,0,keep,VBG
2453,keeps,7,0,0,keep,VBZ
2454,kennel,1,0,0,kennel,NN
2455,kept,8,0,0,kept,VBD
2456,kernel,1,0,0,kernel,NN
2457,key,4,0,0,key,NN
2458,keys,1,0,0,key,NNS
2459,kill,1,0,0,kill,VB
2460,kind,2,0,0,kind,NN
2461,kindle,1,0,0,kindl,NN
2462,kindly,3,0,0,kindli,RB
2463,kinds,1,0,0,kind,NNS
2464,king,4,0,0,king,NN
2465,kingdom,3,0,0,kingdom,NN
2466,kingdoms,2,0,0,kingdom,NNS
2467,kinsman,1,0,0,kinsman,NN
2468,kinsmen,2,0,0,kinsmen,NNS
2469,kiss,2,0,0,kiss,VB
2470,kissed,1,0,0,kiss,VBD
2471,kissing,1,0,0,kiss,VBG
2472,kitchen,1,0,0,kitchen,NN
2473,kneeling,1,0,0,kneel,VBG
2474,knees,1,0,0,knee,NNS
2475,knelt,1,0,0,knelt,VBP
2476,knew,17,0,0,knew,VBD
2477,knife,2,0,0,knife,NN
2478,knit,1,0,0,knit,NN
2479,knits,1,0,0,knit,VBZ
2480,knock,3,0,0,knock,NN
2481,knocking,1,0,0,knock,VBG
2482,knocks,4,0,0,knock,VBZ
2483,knoll,2,0,0,knoll,NN
2484,know,61,0,0,know,VB
2485,knowing,4,0,0,know,VBG
2486,knowledge,1,0,0,knowledg,NN
2487,known,8,0,0,known,VBN
2488,knows,7,0,0,know,VBZ
2489,labor,2,0,0,labor,NN
2490,labored,1,0,0,labor,VBN
2491,laboreth,1,0,0,laboreth,VBZ
2492,lace,1,0,0,lace,NN
2493,laces,2,0,0,lace,NNS
2494,lack,1,0,0,lack,NN
2495,lady,8,0,0,ladi,NN
2496,lagging,2,0,0,lag,VBG
2497,laid,3,0,0,laid,VBD
2498,lain,5,0,0,lain,VBN
2499,lamb,1,0,0,lamb,NNP
2500,lambs,1,0,0,lamb,NNP
2501,lamp,1,0,0,lamp,NN
2502,lamps,2,0,0,lamp,NNS
2503,land,14,0,0,land,NN
2504,landing,1,0,0,land,NN
2505,landlord,2,0,0,landlord,NN
2506,landlords,1,0,0,landlord,NNS
2507,lands,4,0,0,land,NNS
2508,landscape,4,0,0,landscap,NN
2509,lanes,1,0,0,lane,NNS
2510,lap,3,0,0,lap,NN
2511,lapland,1,0,0,lapland,NNP
2512,lapse,1,0,0,laps,NN
2513,lapsed,1,0,0,laps,VBD
2514,larder,1,0,0,larder,NN
2515,large,5,0,0,larg,JJ
2516,larger,3,0,0,larger,JJR
2517,lark,1,0,0,lark,NN
2518,larks,1,0,0,lark,NNS
2519,lash,1,0,0,lash,VB
2520,last,18,0,0,last,JJ
2521,latch,1,0,0,latch,NN
2522,late,12,0,0,late,JJ
2523,later,4,0,0,later,RB
2524,latest,1,0,0,latest,JJS
2525,lathed,1,0,0,lath,VBN
2526,latitude,1,0,0,latitud,JJ
2527,latitudes,2,0,0,latitud,NNS
2528,laugh,5,0,0,laugh,NN
2529,laughed,2,0,0,laugh,VBD
2530,laughs,1,0,0,laugh,VBZ
2531,laughter,2,0,0,laughter,NN
2532,laureates,1,0,0,laureat,NNS
2533,laurel,2,0,0,laurel,NN
2534,law,1,0,0,law,NN
2535,lawful,2,0,0,law,JJ
2536,lawn,5,0,0,lawn,NN
2537,laws,1,0,0,law,NNS
2538,lay,6,0,0,lay,NN
2539,laying,2,0,0,lay,VBG
2540,lead,4,0,0,lead,NN
2541,leaden,1,0,0,leaden,JJ
2542,leads,3,0,0,lead,VBZ
2543,leaf,4,0,0,leaf,NN
2544,leaflets,1,0,0,leaflet,NNS
2545,leafy,1,0,0,leafi,JJ
2546,league,2,0,0,leagu,NN
2547,leagues,1,0,0,leagu,VBZ
2548,leaning,2,0,0,lean,VBG
2549,leant,1,0,0,leant,JJ
2550,leap,3,0,0,leap,NNP
2551,leaping,1,0,0,leap,VBG
2552,leaps,2,0,0,leap,NNS
2553,learn,5,0,0,learn,VB
2554,learned,4,0,0,learn,VBD
2555,learnèd,1,0,0,learnèd,JJ
2556,least,8,0,0,least,JJS
2557,leave,7,0,0,leav,VB
2558,leaves,8,0,0,leav,NNS
2559,leaving,2,0,0,leav,JJ
2560,led,4,0,0,led,VBD
2561,left,13,0,0,left,VBD
2562,legacies,1,0,0,legaci,NNS
2563,legacy,1,0,0,legaci,NN
2564,legible,1,0,0,legibl,JJ
2565,legions,1,0,0,legion,NNS
2566,leisure,3,0,0,leisur,NN
2567,leisurely,1,0,0,leisur,RB
2568,lend,1,0,0,lend,VB
2569,length,3,0,0,length,NN
2570,leontodon,1,0,0,leontodon,NN
2571,leopards,1,0,0,leopard,NNS
2572,less,7,0,0,less,JJR
2573,lesser,1,0,0,lesser,JJR
2574,lessons,1,0,0,lesson,NNS
2575,lest,16,0,0,lest,NNP
2576,let,11,0,0,let,VB
2577,lethargic,1,0,0,letharg,NNP
2578,letter,6,0,0,letter,NN
2579,letterwriting,1,0,0,letterwrit,JJ
2580,lettres,1,0,0,lettr,VBZ
2581,level,1,0,0,level,NN
2582,leverrier,1,0,0,leverri,JJR
2583,lexington,1,0,0,lexington,NNP
2584,liar,1,0,0,liar,NN
2585,liberty,6,0,0,liberti,NN
2586,library,2,0,0,librari,NN
2587,lick,1,0,0,lick,VBZ
2588,licked,1,0,0,lick,VBD
2589,lids,1,0,0,lid,NNS
2590,lie,12,0,0,lie,VB
2591,lies,9,0,0,lie,VBZ
2592,life,57,0,0,life,NN
2593,lifeblow,1,0,0,lifeblow,JJ
2594,lifetime,2,0,0,lifetim,NN
2595,lift,9,0,0,lift,VB
2596,lifted,1,0,0,lift,VBD
2597,lifts,1,0,0,lift,NNP
2598,light,20,0,0,light,NN
2599,lighted,1,0,0,light,VBD
2600,lighthouse,1,0,0,lighthous,NN
2601,lightly,2,0,0,lightli,RB
2602,lightning,4,0,0,lightn,NN
2603,like,110,0,0,like,IN
2604,liked,3,0,0,like,VBD
2605,likes,2,0,0,like,VBZ
2606,likest,1,0,0,likest,JJS
2607,lilacs,1,0,0,lilac,NN
2608,lily,2,0,0,lili,JJ
2609,limit,1,0,0,limit,NN
2610,limitless,1,0,0,limitless,JJ
2611,line,1,0,0,line,NN
2612,lingering,1,0,0,linger,NN
2613,lingers,1,0,0,linger,NNP
2614,linnet,1,0,0,linnet,NN
2615,lip,4,0,0,lip,NN
2616,lips,10,0,0,lip,NNS
2617,liquid,1,0,0,liquid,JJ
2618,liquor,2,0,0,liquor,NN
2619,lisp,2,0,0,lisp,VB
2620,lisping,1,0,0,lisp,VBG
2621,list,1,0,0,list,NN
2622,listener,1,0,0,listen,NN
2623,listening,2,0,0,listen,NN
2624,listens,1,0,0,listen,VBZ
2625,listless,2,0,0,listless,JJ
2626,lists,1,0,0,list,NNS
2627,lit,4,0,0,lit,VBD
2628,literature,1,0,0,literatur,NN
2629,litigants,1,0,0,litig,NNS
2630,littered,1,0,0,litter,VBN
2631,little,83,0,0,littl,JJ
2632,live,11,0,0,live,VB
2633,lived,6,0,0,live,VBD
2634,livelong,1,0,0,livelong,JJ
2635,lives,4,0,0,live,NNS
2636,livid,2,0,0,livid,JJ
2637,living,2,0,0,live,NN
2638,lo,1,0,0,lo,NN
2639,load,2,0,0,load,NN
2640,loaded,1,0,0,load,VBN
2641,loaf,1,0,0,loaf,NN
2642,lock,5,0,0,lock,VBP
2643,locks,1,0,0,lock,VBZ
2644,lodge,1,0,0,lodg,NN
2645,lodgings,1,0,0,lodg,NNS
2646,lofty,1,0,0,lofti,VBZ
2647,lone,3,0,0,lone,NN
2648,loneliness,2,0,0,loneli,NN
2649,lonely,1,0,0,lone,JJ
2650,lonesome,3,0,0,lonesom,JJ
2651,long,19,0,0,long,RB
2652,longcheated,1,0,0,longcheat,JJ
2653,longed,1,0,0,long,VBD
2654,longer,2,0,0,longer,JJR
2655,longing,1,0,0,long,NN
2656,look,33,0,0,look,VB
2657,looked,8,0,0,look,VBD
2658,looking,2,0,0,look,VBG
2659,looks,2,0,0,look,VBZ
2660,loom,1,0,0,loom,NN
2661,loose,2,0,0,loos,RB
2662,loosened,1,0,0,loosen,JJ
2663,lord,6,0,0,lord,NNP
2664,lords,1,0,0,lord,NNS
2665,lose,5,0,0,lose,VB
2666,loss,3,0,0,loss,NN
2667,lost,26,0,0,lost,VBN
2668,lot,2,0,0,lot,NN
2669,loud,1,0,0,loud,JJ
2670,louder,1,0,0,louder,NN
2671,loudest,1,0,0,loudest,JJS
2672,love,30,0,0,love,NN
2673,loved,1,0,0,love,VBD
2674,lover,4,0,0,lover,NN
2675,lovers,1,0,0,lover,NNS
2676,loving,4,0,0,love,NN
2677,low,15,0,0,low,JJ
2678,lower,2,0,0,lower,JJR
2679,lowlier,1,0,0,lowlier,JJR
2680,lowliest,1,0,0,lowliest,JJS
2681,lowly,1,0,0,lowli,JJ
2682,loyally,1,0,0,loyal,RB
2683,loyalty,1,0,0,loyalti,NNP
2684,lullaby,2,0,0,lullabi,NN
2685,lulls,1,0,0,lull,VBZ
2686,lungs,1,0,0,lung,NNS
2687,luscious,1,0,0,lusciou,JJ
2688,lustrous,1,0,0,lustrou,JJ
2689,lutes,2,0,0,lute,NNS
2690,luxury,2,0,0,luxuri,NN
2691,lybian,1,0,0,lybian,JJ
2692,madam,1,0,0,madam,NN
2693,madder,1,0,0,madder,VBP
2694,maddest,1,0,0,maddest,JJS
2695,made,18,0,0,made,VBD
2696,madness,2,0,0,mad,NN
2697,maelstrom,1,0,0,maelstrom,NN
2698,magic,1,0,0,magic,JJ
2699,magnanimous,1,0,0,magnanim,NNP
2700,maid,6,0,0,maid,NN
2701,maiden,1,0,0,maiden,NN
2702,maids,1,0,0,maid,NNS
2703,mail,2,0,0,mail,NN
2704,maimed,1,0,0,maim,NN
2705,maintain,1,0,0,maintain,NNP
2706,maize,1,0,0,maiz,NN
2707,majesty,3,0,0,majesti,NN
2708,majority,3,0,0,major,NN
2709,make,15,0,0,make,VB
2710,maker,1,0,0,maker,NNP
2711,makes,10,0,0,make,VBZ
2712,maketh,1,0,0,maketh,VBZ
2713,making,1,0,0,make,VBG
2714,malady,1,0,0,maladi,NN
2715,malevolence,1,0,0,malevol,NN
2716,man,20,0,0,man,NN
2717,mangle,1,0,0,mangl,VB
2718,mankind,1,0,0,mankind,NN
2719,manner,2,0,0,manner,NN
2720,manufacturing,1,0,0,manufactur,VBG
2721,many,23,0,0,mani,JJ
2722,manycolored,1,0,0,manycolor,JJ
2723,maple,2,0,0,mapl,NN
2724,maples,1,0,0,mapl,NNS
2725,mapped,1,0,0,map,VBN
2726,mar,1,0,0,mar,VB
2727,marauder,1,0,0,maraud,NN
2728,marauding,1,0,0,maraud,NN
2729,marble,2,0,0,marbl,JJ
2730,marbles,1,0,0,marbl,NNS
2731,march,9,0,0,march,NNP
2732,marge,1,0,0,marg,NN
2733,marksman,1,0,0,marksman,NN
2734,marriage,2,0,0,marriag,NN
2735,marrow,1,0,0,marrow,NN
2736,marrowless,1,0,0,marrowless,NN
2737,marry,1,0,0,marri,VBP
2738,marshalled,1,0,0,marshal,VBD
2739,martial,1,0,0,martial,JJ
2740,martyrs,1,0,0,martyr,NN
2741,mashed,1,0,0,mash,VBD
2742,mason,1,0,0,mason,NN
2743,masonry,1,0,0,masonri,NN
2744,masque,1,0,0,masqu,NNP
2745,masquerade,1,0,0,masquerad,NN
2746,mass,1,0,0,mass,NN
2747,mastered,1,0,0,master,VBN
2748,mat,2,0,0,mat,NN
2749,match,3,0,0,match,VB
2750,material,1,0,0,materi,JJ
2751,mathematics,1,0,0,mathemat,NNS
2752,matter,1,0,0,matter,NN
2753,matters,1,0,0,matter,NNS
2754,mattress,1,0,0,mattress,NN
2755,may,43,0,0,may,MD
2756,mayest,1,0,0,mayest,JJS
2757,mazarin,1,0,0,mazarin,NN
2758,me,164,0,1,me,PRP
2759,meadow,1,0,0,meadow,NN
2760,meadowbee,1,0,0,meadowbe,NN
2761,meadows,4,0,0,meadow,NNS
2762,mean,4,0,0,mean,JJ
2763,meaner,1,0,0,meaner,NN
2764,meanings,1,0,0,mean,NNS
2765,means,2,0,0,mean,NNS
2766,meant,4,0,0,meant,VBP
2767,meanwhile,2,0,0,meanwhil,RB
2768,measure,3,0,0,measur,NN
2769,meat,2,0,0,meat,NN
2770,mechanic,1,0,0,mechan,JJ
2771,mechlin,2,0,0,mechlin,NN
2772,medicine,1,0,0,medicin,VBP
2773,meek,6,0,0,meek,NN
2774,meeker,1,0,0,meeker,JJR
2775,meet,14,0,0,meet,VB
2776,meeting,1,0,0,meet,NN
2777,melody,4,0,0,melodi,NN
2778,member,1,0,0,member,NN
2779,members,1,0,0,member,NNS
2780,memorial,1,0,0,memori,JJ
2781,memory,5,0,0,memori,NN
2782,men,24,0,0,men,NNS
2783,menace,2,0,0,menac,NN
2784,menacing,1,0,0,menac,VBG
2785,menagerie,2,0,0,menageri,JJ
2786,mention,2,0,0,mention,NN
2787,mentioned,2,0,0,mention,VBD
2788,merchant,2,0,0,merchant,NN
2789,merchantman,1,0,0,merchantman,JJ
2790,merchantmen,1,0,0,merchantmen,NNP
2791,mercy,1,0,0,merci,VBN
2792,mere,1,0,0,mere,RB
2793,merit,3,0,0,merit,NN
2794,mermaids,1,0,0,mermaid,NNS
2795,merry,2,0,0,merri,NNP
2796,mesh,1,0,0,mesh,NN
2797,mesmeric,1,0,0,mesmer,NNP
2798,met,11,0,0,met,VBD
2799,meteor,2,0,0,meteor,NN
2800,metres,1,0,0,metr,NNS
2801,mice,2,0,0,mice,NN
2802,microscopes,1,0,0,microscop,NNS
2803,midas,1,0,0,mida,NNP
2804,midnight,5,0,0,midnight,NN
2805,mien,1,0,0,mien,NN
2806,might,26,0,0,might,MD
2807,mighty,9,0,0,mighti,JJ
2808,mild,1,0,0,mild,NN
2809,mile,1,0,0,mile,NN
2810,miles,1,0,0,mile,NNS
2811,militant,1,0,0,milit,JJ
2812,mill,1,0,0,mill,NN
2813,millionnaire,1,0,0,millionnair,NN
2814,mills,1,0,0,mill,NNS
2815,mind,16,0,0,mind,NN
2816,minds,2,0,0,mind,NNS
2817,mine,32,0,0,mine,NN
2818,mines,3,0,0,mine,NNS
2819,mingle,1,0,0,mingl,VBP
2820,minor,3,0,0,minor,JJ
2821,minuets,1,0,0,minuet,NNS
2822,minutest,2,0,0,minutest,JJS
2823,miracle,2,0,0,miracl,NN
2824,mirth,1,0,0,mirth,NN
2825,miscellaneous,1,0,0,miscellan,JJ
2826,misery,2,0,0,miseri,NN
2827,misgives,1,0,0,misgiv,VBZ
2828,miss,4,0,0,miss,VB
2829,missed,3,0,0,miss,VBD
2830,misses,1,0,0,miss,VBZ
2831,missiles,1,0,0,missil,NNS
2832,missing,2,0,0,miss,VBG
2833,mist,2,0,0,mist,NN
2834,mistake,3,0,0,mistak,NN
2835,mistletoe,1,0,0,mistleto,NN
2836,mists,3,0,0,mist,NNS
2837,mitred,1,0,0,mitr,VBD
2838,mixing,1,0,0,mix,VBG
2839,moat,1,0,0,moat,NN
2840,mob,2,0,0,mob,NN
2841,moccason,1,0,0,moccason,NN
2842,mockery,1,0,0,mockeri,NN
2843,mocking,1,0,0,mock,NN
2844,mocks,1,0,0,mock,NNS
2845,modest,3,0,0,modest,JJ
2846,molten,1,0,0,molten,JJ
2847,moment,1,0,0,moment,NN
2848,monster,2,0,0,monster,NN
2849,months,1,0,0,month,NNS
2850,moon,5,0,0,moon,NN
2851,moonless,1,0,0,moonless,NN
2852,moons,1,0,0,moon,NNS
2853,moor,2,0,0,moor,JJ
2854,mooring,1,0,0,moor,NN
2855,moorings,1,0,0,moor,NNS
2856,moral,1,0,0,moral,JJ
2857,more,38,0,1,more,JJR
2858,morn,10,0,0,morn,NN
2859,morning,31,0,0,morn,NN
2860,mornings,2,0,0,morn,NNS
2861,morns,3,0,0,morn,NNS
2862,mortal,6,0,0,mortal,JJ
2863,mortality,2,0,0,mortal,NN
2864,mosaic,1,0,0,mosaic,NN
2865,moses,1,0,0,mose,NNP
2866,moss,2,0,0,moss,NN
2867,mosses,1,0,0,moss,VBZ
2868,most,11,0,1,most,RBS
2869,moth,1,0,0,moth,NN
2870,mother,1,0,0,mother,NN
2871,motionless,1,0,0,motionless,NNP
2872,motions,1,0,0,motion,NNS
2873,mould,1,0,0,mould,NN
2874,mouldering,1,0,0,moulder,JJ
2875,mound,1,0,0,mound,NN
2876,mountain,4,0,0,mountain,NN
2877,mountains,5,0,0,mountain,NNS
2878,mourn,1,0,0,mourn,VB
2879,mourners,1,0,0,mourner,NNS
2880,mournful,1,0,0,mourn,JJ
2881,mouse,3,0,0,mous,NN
2882,mouth,1,0,0,mouth,NN
2883,mouths,1,0,0,mouth,NNS
2884,moved,4,0,0,move,VBD
2885,mr,2,0,0,mr,NNP
2886,much,15,0,0,much,JJ
2887,mud,1,0,0,mud,VBZ
2888,multitudes,1,0,0,multitud,NNS
2889,murmur,2,0,0,murmur,NN
2890,murmuring,3,0,0,murmur,NN
2891,mused,1,0,0,muse,VBN
2892,mushroom,2,0,0,mushroom,NN
2893,music,5,0,0,music,NN
2894,musicians,1,0,0,musician,NNS
2895,musket,2,0,0,musket,NN
2896,muslin,1,0,0,muslin,NN
2897,must,35,0,0,must,MD
