term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,term,vector,x,y
3166,pasture,1,0,0,pastur,NN,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3167,patent,2,0,0,patent,NN,2,2.3404441148401185,0.05585150728595738,0.11170301457191475,0.05585150728595738,0.058511102871002967,,,,
3168,pathetic,2,0,0,pathet,JJ,2,2.3404441148401185,0.06269046736178889,0.12538093472357778,0.06269046736178889,0.08358728981571852,,,,
3169,patience,1,0,0,patienc,VB,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,,,,
3170,patient,4,0,0,patient,JJ,4,2.0394141191761372,0.02934791417084146,0.11739165668336583,0.030900213926911172,0.034566341002985376,,,,
3171,patriarch,1,0,0,patriarch,NN,1,2.6414741105040997,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.04402456850840166,,,,
3172,patriot,1,0,0,patriot,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
3173,patriotic,1,0,0,patriot,JJ,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
3174,pauper,1,0,0,pauper,NN,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
3175,pause,5,0,0,paus,NN,5,1.9425041061680808,0.049221202029697333,0.24610601014848668,0.0571324737108259,0.08445670026817742,,,,
3176,paused,2,0,0,paus,VBD,2,2.3404441148401185,0.04663047006351588,0.09326094012703176,0.04663047006351588,0.06325524634703024,,,,
3177,pausing,1,0,0,paus,NN,1,2.6414741105040997,0.06289224072628809,0.06289224072628809,0.06289224072628809,0.06289224072628809,,,,
3178,pay,2,0,0,pay,NN,2,2.3404441148401185,0.05485415894156528,0.10970831788313055,0.05485415894156528,0.0731388785887537,,,,
3179,pays,1,0,0,pay,VBZ,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
3180,pea,1,0,0,pea,NN,1,2.6414741105040997,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.1390249531844263,,,,
3181,peace,9,0,0,peac,NN,8,1.738384123512156,0.04066030862136312,0.32528246897090496,0.03409907319196921,0.09149390123748188,,,,
3182,peacock,1,0,0,peacock,NN,1,2.6414741105040997,0.03001675125572841,0.03001675125572841,0.03001675125572841,0.03001675125572841,,,,
3183,pearl,7,0,0,pearl,NN,7,1.7963760704898426,0.03686632735503483,0.25806429148524385,0.02681158314163944,0.0718550428195937,,,,
3184,pearls,3,0,0,pearl,NNS,3,2.164352855784437,0.04229009408221194,0.12687028224663582,0.0343548072346736,0.06365743693483639,,,,
3185,pebble,3,0,0,pebbl,JJ,3,2.164352855784437,0.04624934898479174,0.1387480469543752,0.04083684633555541,0.06183865302241249,,,,
3186,peculiar,1,0,0,peculiar,NNP,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,,,,
3187,pedantic,1,0,0,pedant,JJ,1,2.6414741105040997,0.16509213190650623,0.16509213190650623,0.16509213190650623,0.16509213190650623,,,,
3188,peddler,1,0,0,peddler,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
3189,pedigree,1,0,0,pedigre,NN,1,2.6414741105040997,0.16509213190650623,0.16509213190650623,0.16509213190650623,0.16509213190650623,,,,
3190,peep,3,0,0,peep,VB,3,2.164352855784437,0.035446612296345,0.10633983688903499,0.028478327049795225,0.06012091266067881,,,,
3191,peer,1,0,0,peer,NN,1,2.6414741105040997,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.04554265707765689,,,,
3192,peers,1,0,0,peer,NNS,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3193,pelf,1,0,0,pelf,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3194,pellet,1,0,0,pellet,NN,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,,,,
3195,pelteth,1,0,0,pelteth,VBP,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3196,pencil,2,0,0,pencil,NN,2,2.3404441148401185,0.02786242993857284,0.05572485987714568,0.02786242993857284,0.030005693780001518,,,,
3197,pendulum,1,0,0,pendulum,NN,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,,,,
3198,peninsula,2,0,0,peninsula,NN,2,2.3404441148401185,0.085188578892648,0.170377157785296,0.085188578892648,0.13002467304667326,,,,
3199,peninsulas,1,0,0,peninsula,NNS,1,2.6414741105040997,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.03720386071132535,,,,
3200,pensive,3,0,0,pensiv,JJ,3,2.164352855784437,0.04958773653071493,0.14876320959214479,0.0386491581390078,0.07463285709601507,,,,
3201,penurious,2,0,0,penuri,JJ,2,2.3404441148401185,0.04906850769308917,0.09813701538617833,0.04906850769308917,0.07092254893454905,,,,
3202,people,8,0,0,peopl,NNS,8,1.738384123512156,0.038932561099490996,0.31146048879592797,0.038630758300270136,0.062085147268291285,,,,
3203,perceive,1,0,0,perceiv,VB,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3204,perceived,2,0,0,perceiv,VBD,2,2.3404441148401185,0.05299324909885422,0.10598649819770845,0.05299324909885422,0.06883659161294466,,,,
3205,perceives,1,0,0,perceiv,VBZ,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
3206,perceptible,1,0,0,percept,JJ,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3207,perches,1,0,0,perch,NNS,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
3208,perfect,6,0,0,perfect,JJ,6,1.863322860120456,0.0471546967406084,0.28292818044365037,0.039660509793585555,0.088729660005736,,,,
3209,perfidy,1,0,0,perfidi,NN,1,2.6414741105040997,0.04477074763566271,0.04477074763566271,0.04477074763566271,0.04477074763566271,,,,
3210,performed,1,0,0,perform,VBD,1,2.6414741105040997,0.06003350251145682,0.06003350251145682,0.06003350251145682,0.06003350251145682,,,,
3211,perhaps,8,0,0,perhap,RB,8,1.738384123512156,0.027988350472894538,0.2239068037831563,0.026155790764723658,0.049668117814633025,,,,
3212,period,3,0,0,period,NN,3,2.164352855784437,0.048557830275354735,0.1456734908260642,0.05153221085201041,0.06365743693483639,,,,
3213,periods,2,0,0,period,NNS,2,2.3404441148401185,0.06146620907660918,0.12293241815321836,0.06146620907660918,0.07092254893454905,,,,
3214,periphrasis,1,0,0,periphrasi,NN,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
3215,perish,1,0,0,perish,VB,1,2.6414741105040997,0.1467485616946722,0.1467485616946722,0.1467485616946722,0.1467485616946722,,,,
3216,perished,6,0,0,perish,VBD,6,1.863322860120456,0.04784917368341877,0.2870950421005126,0.03930568272183919,0.088729660005736,,,,
3217,perjury,1,0,0,perjuri,NN,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3218,permission,1,0,0,permiss,NN,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,,,,
3219,permit,1,0,0,permit,NNP,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3220,permits,1,0,0,permit,VBZ,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3221,permitted,4,0,0,permit,VBD,4,2.0394141191761372,0.030079545245350888,0.12031818098140355,0.031525383065236945,0.0392195022918488,,,,
3222,perquisite,1,0,0,perquisit,NN,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3223,persevered,1,0,0,persev,VBN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
3224,person,1,0,0,person,NN,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3225,personal,1,0,0,person,JJ,1,2.6414741105040997,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.020319031619262306,,,,
3226,persons,1,0,0,person,NNS,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3227,persuaded,1,0,0,persuad,VBD,1,2.6414741105040997,0.105658964420164,0.105658964420164,0.105658964420164,0.105658964420164,,,,
3228,perturbation,1,0,0,perturb,NN,1,2.6414741105040997,0.039424986723941784,0.039424986723941784,0.039424986723941784,0.039424986723941784,,,,
3229,peru,1,0,0,peru,NNP,1,2.6414741105040997,0.02358459027235803,0.02358459027235803,0.02358459027235803,0.02358459027235803,,,,
3230,perusal,1,0,0,perus,NNP,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,,,,
3231,peruse,1,0,0,perus,VB,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
3232,pervaded,1,0,0,pervad,VBD,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3233,pervades,2,0,0,pervad,VBZ,2,2.3404441148401185,0.03516782315417426,0.07033564630834852,0.03516782315417426,0.04179364490785926,,,,
3234,petal,1,0,0,petal,NN,1,2.6414741105040997,0.11484670045669998,0.11484670045669998,0.11484670045669998,0.11484670045669998,,,,
3235,petals,1,0,0,petal,NNS,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,,,,
3236,peter,1,0,0,peter,NNP,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
3237,petite,1,0,0,petit,NN,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,,,,
3238,phantasms,1,0,0,phantasm,NNP,1,2.6414741105040997,0.03430485857797532,0.03430485857797532,0.03430485857797532,0.03430485857797532,,,,
3239,phantom,2,0,0,phantom,NN,2,2.3404441148401185,0.042813002100733875,0.08562600420146775,0.042813002100733875,0.0570840028009785,,,,
3240,philosopher,1,0,0,philosoph,NN,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3241,philosophies,1,0,0,philosophi,NNS,1,2.6414741105040997,0.06003350251145682,0.06003350251145682,0.06003350251145682,0.06003350251145682,,,,
3242,phrase,1,0,0,phrase,NN,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
3243,phraseless,2,0,0,phraseless,NN,2,2.3404441148401185,0.05744061861499621,0.11488123722999243,0.05744061861499621,0.08668311536444882,,,,
3244,physician,1,0,0,physician,NN,1,2.6414741105040997,0.10159515809631153,0.10159515809631153,0.10159515809631153,0.10159515809631153,,,,
3245,physiognomy,2,0,0,physiognomi,NN,2,2.3404441148401185,0.07426409210550376,0.14852818421100752,0.07426409210550376,0.09001708134000456,,,,
3246,pianos,1,0,0,piano,NNS,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,,,,
3247,pick,2,0,0,pick,VB,2,2.3404441148401185,0.03234227161497082,0.06468454322994165,0.03234227161497082,0.03714990658476378,,,,
3248,picked,1,0,0,pick,VBD,1,2.6414741105040997,0.02515689629051524,0.02515689629051524,0.02515689629051524,0.02515689629051524,,,,
3249,picking,1,0,0,pick,VBG,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,,,,
3250,pictorial,1,0,0,pictori,JJ,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,,,,
3251,pictures,1,0,0,pictur,NNS,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,,,,
3252,pieces,1,0,0,piec,NNS,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,,,,
3253,pierce,2,0,0,pierc,VB,2,2.3404441148401185,0.03146686627592879,0.06293373255185758,0.03146686627592879,0.0410604230673705,,,,
3254,piercing,2,0,0,pierc,NN,2,2.3404441148401185,0.031441437920116305,0.06288287584023261,0.031441437920116305,0.044159322921511666,,,,
3255,piers,1,0,0,pier,NNS,1,2.6414741105040997,0.02780499063688526,0.02780499063688526,0.02780499063688526,0.02780499063688526,,,,
3256,pigmy,1,0,0,pigmi,NNP,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,,,,
3257,pile,3,0,0,pile,NN,3,2.164352855784437,0.04575207641940104,0.1372562292582031,0.037316428548007534,0.06763602674326366,,,,
3258,piled,2,0,0,pile,VBN,2,2.3404441148401185,0.037903777859849726,0.07580755571969945,0.037903777859849726,0.0570840028009785,,,,
3259,pilgrim,2,0,0,pilgrim,NN,2,2.3404441148401185,0.036111503560815786,0.07222300712163157,0.036111503560815786,0.04500854067000228,,,,
3260,pillow,4,0,0,pillow,NN,4,2.0394141191761372,0.03977791669013607,0.15911166676054428,0.030998354352268873,0.0728362185420049,,,,
3261,pine,1,0,0,pine,NN,1,2.6414741105040997,0.03521965480672133,0.03521965480672133,0.03521965480672133,0.03521965480672133,,,,
3262,pink,3,0,0,pink,JJ,3,2.164352855784437,0.05497419816775706,0.16492259450327118,0.049189837631464485,0.06763602674326366,,,,
3263,pinnace,1,0,0,pinnac,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
3264,pious,1,0,0,piou,JJ,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
3265,pipe,2,0,0,pipe,NN,2,2.3404441148401185,0.042457036096872895,0.08491407219374579,0.042457036096872895,0.04776416560898201,,,,
3266,pitied,1,0,0,piti,VBD,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,,,,
3267,pitiful,2,0,0,piti,JJ,2,2.3404441148401185,0.04244923149464921,0.08489846298929841,0.04244923149464921,0.04589106107529644,,,,
3268,pittance,1,0,0,pittanc,NN,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,,,,
3269,pittances,1,0,0,pittanc,NNS,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3270,pity,2,0,0,piti,NN,2,2.3404441148401185,0.041485467151873914,0.08297093430374783,0.041485467151873914,0.05442893290325857,,,,
3271,pizarro,2,0,0,pizarro,NNP,2,2.3404441148401185,0.03721653123789284,0.07443306247578568,0.03721653123789284,0.04589106107529644,,,,
3272,place,18,0,0,place,NN,17,1.4110251891258256,0.03051699074339099,0.5187888426376468,0.026623116775958973,0.08300148171328386,,,,
3273,placed,1,0,0,place,VBD,1,2.6414741105040997,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.032213098908586583,,,,
3274,places,1,0,0,place,NNS,1,2.6414741105040997,0.03182498928318193,0.03182498928318193,0.03182498928318193,0.03182498928318193,,,,
3275,placid,1,0,0,placid,JJ,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,,,,
3276,plain,6,0,0,plain,NN,6,1.863322860120456,0.029457226630778096,0.17674335978466857,0.022845764732338125,0.06425251241794676,,,,
3277,plan,3,0,0,plan,NN,3,2.164352855784437,0.049762417752042376,0.14928725325612713,0.04809673012854305,0.06183865302241249,,,,
3278,plane,1,0,0,plane,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3279,planet,1,0,0,planet,NN,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,,,,
3280,plank,2,0,0,plank,NN,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
3281,plants,1,0,0,plant,NNS,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3282,plated,1,0,0,plate,JJ,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,,,,
3283,plato,1,0,0,plato,NNP,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3284,platoon,1,0,0,platoon,NN,1,2.6414741105040997,0.03001675125572841,0.03001675125572841,0.03001675125572841,0.03001675125572841,,,,
3285,plausibility,1,0,0,plausibl,NN,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3286,plausibly,1,0,0,plausibl,RB,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,,,,
3287,play,17,0,0,play,NN,16,1.4373541278481747,0.04025304414547529,0.6440487063276047,0.04120179727656521,0.07186770639240873,,,,
3288,played,2,0,0,play,VBD,2,2.3404441148401185,0.07072770676714643,0.14145541353429286,0.07072770676714643,0.11144971975429135,,,,
3289,players,1,0,0,player,NNS,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,,,,
3290,playing,2,0,0,play,VBG,2,2.3404441148401185,0.06400327586776378,0.12800655173552755,0.06400327586776378,0.07092254893454905,,,,
3291,playmates,2,0,0,playmat,NNS,2,2.3404441148401185,0.0406372990013177,0.0812745980026354,0.0406372990013177,0.05087921988782866,,,,
3292,plays,1,0,0,play,NNS,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,,,,
3293,playthings,1,0,0,playth,NNS,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
3294,pleader,1,0,0,pleader,NN,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,,,,
3295,pleading,1,0,0,plead,NN,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,,,,
3296,pleasant,1,0,0,pleasant,JJ,1,2.6414741105040997,0.02723169186086701,0.02723169186086701,0.02723169186086701,0.02723169186086701,,,,
3297,pleasanter,1,0,0,pleasant,NN,1,2.6414741105040997,0.03261079148770493,0.03261079148770493,0.03261079148770493,0.03261079148770493,,,,
3298,please,4,0,0,pleas,NNP,4,2.0394141191761372,0.04926949975413505,0.1970779990165402,0.051475596758051544,0.06798047063920458,,,,
3299,pleased,4,0,0,pleas,JJ,4,2.0394141191761372,0.02793457052189185,0.1117382820875674,0.02806885948338198,0.03343301834714979,,,,
3300,pleases,1,0,0,pleas,NNS,1,2.6414741105040997,0.020011167503818938,0.020011167503818938,0.020011167503818938,0.020011167503818938,,,,
3301,pleasing,1,0,0,pleas,VBG,1,2.6414741105040997,0.04063806323852461,0.04063806323852461,0.04063806323852461,0.04063806323852461,,,,
3302,pleasure,3,0,0,pleasur,NN,3,2.164352855784437,0.04705092592913657,0.1411527777874097,0.045090684495509105,0.07463285709601507,,,,
3303,pleiad,2,0,0,pleiad,NNP,1,2.6414741105040997,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.020319031619262306,,,,
3304,plenty,3,0,0,plenti,NN,3,2.164352855784437,0.04556532327967236,0.13669596983901708,0.030919326511206244,0.0772983162780156,,,,
3305,plied,1,0,0,pli,VBD,1,2.6414741105040997,0.02751535531775104,0.02751535531775104,0.02751535531775104,0.02751535531775104,,,,
3306,plies,1,0,0,pli,VBZ,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
3307,plucking,3,0,0,pluck,VBG,2,2.3404441148401185,0.08988662180183063,0.17977324360366126,0.08988662180183063,0.10175843977565732,,,,
3308,plumed,1,0,0,plume,JJ,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
3309,plumes,1,0,0,plume,NNS,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,,,,
3310,plummetless,1,0,0,plummetless,NN,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
3311,plump,1,0,0,plump,NN,1,2.6414741105040997,0.03430485857797532,0.03430485857797532,0.03430485857797532,0.03430485857797532,,,,
3312,plumper,1,0,0,plumper,JJ,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3313,plunder,1,0,0,plunder,NN,1,2.6414741105040997,0.021651427135279507,0.021651427135279507,0.021651427135279507,0.021651427135279507,,,,
3314,plush,4,0,0,plush,NN,4,2.0394141191761372,0.04412929957561785,0.1765171983024714,0.042775846991194404,0.0657875522314883,,,,
3315,pod,1,0,0,pod,NN,1,2.6414741105040997,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.1390249531844263,,,,
3316,pods,1,0,0,pod,NNS,1,2.6414741105040997,0.05742335022834999,0.05742335022834999,0.05742335022834999,0.05742335022834999,,,,
3317,poetry,1,0,0,poetri,NN,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3318,poets,2,0,0,poet,NNPS,2,2.3404441148401185,0.04008079060835683,0.08016158121671366,0.04008079060835683,0.04179364490785926,,,,
3319,poignant,1,0,0,poignant,JJ,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,,,,
3320,pointed,1,0,0,point,VBN,1,2.6414741105040997,0.030714815238419763,0.030714815238419763,0.030714815238419763,0.030714815238419763,,,,
3321,poise,1,0,0,pois,VBP,1,2.6414741105040997,0.06773010539754101,0.06773010539754101,0.06773010539754101,0.06773010539754101,,,,
3322,polar,2,0,0,polar,JJ,2,2.3404441148401185,0.05344034304772455,0.1068806860954491,0.05344034304772455,0.0570840028009785,,,,
3323,poles,1,0,0,pole,NNS,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,,,,
3324,police,1,0,0,polic,NN,1,2.6414741105040997,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.03720386071132535,,,,
3325,polite,1,0,0,polit,NN,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,,,,
3326,politeness,1,0,0,polit,NN,1,2.6414741105040997,0.03430485857797532,0.03430485857797532,0.03430485857797532,0.03430485857797532,,,,
3327,pomp,1,0,0,pomp,JJ,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,,,,
3328,pompless,1,0,0,pompless,NNP,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3329,pomposity,1,0,0,pompos,NN,1,2.6414741105040997,0.02780499063688526,0.02780499063688526,0.02780499063688526,0.02780499063688526,,,,
3330,pompous,1,0,0,pompou,JJ,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,,,,
3331,pond,1,0,0,pond,NN,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
3332,ponder,1,0,0,ponder,VB,1,2.6414741105040997,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.033865052698770506,,,,
3333,pools,4,0,0,pool,NNS,4,2.0394141191761372,0.03397834472089655,0.1359133788835862,0.0371293533779171,0.03847951168256863,,,,
3334,poor,6,0,0,poor,JJ,6,1.863322860120456,0.04282127250557405,0.2569276350334443,0.0421465885027246,0.066547245004302,,,,
3335,poorer,1,0,0,poorer,JJR,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,,,,
3336,poorest,1,0,0,poorest,JJS,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3337,porcelain,1,0,0,porcelain,NN,1,2.6414741105040997,0.020011167503818938,0.020011167503818938,0.020011167503818938,0.020011167503818938,,,,
3338,porch,1,0,0,porch,NN,1,2.6414741105040997,0.17609827403360664,0.17609827403360664,0.17609827403360664,0.17609827403360664,,,,
3339,port,2,0,0,port,NN,2,2.3404441148401185,0.06151167224900311,0.12302334449800623,0.06151167224900311,0.07801480382800395,,,,
3340,portentous,1,0,0,portent,JJ,1,2.6414741105040997,0.11006142127100416,0.11006142127100416,0.11006142127100416,0.11006142127100416,,,,
3341,porter,1,0,0,porter,NN,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
3342,portico,1,0,0,portico,NN,1,2.6414741105040997,0.021651427135279507,0.021651427135279507,0.021651427135279507,0.021651427135279507,,,,
3343,portraits,1,0,0,portrait,NNS,1,2.6414741105040997,0.16509213190650623,0.16509213190650623,0.16509213190650623,0.16509213190650623,,,,
3344,positive,1,0,0,posit,JJ,1,2.6414741105040997,0.06003350251145682,0.06003350251145682,0.06003350251145682,0.06003350251145682,,,,
3345,possibility,1,0,0,possibl,NN,1,2.6414741105040997,0.050797579048155767,0.050797579048155767,0.050797579048155767,0.050797579048155767,,,,
3346,possible,3,0,0,possibl,JJ,3,2.164352855784437,0.06384268344443511,0.19152805033330533,0.06012091266067881,0.0772983162780156,,,,
3347,posterior,2,0,0,posterior,NNP,2,2.3404441148401185,0.1285958304857208,0.2571916609714416,0.1285958304857208,0.16717457963143703,,,,
3348,posthumous,1,0,0,posthum,JJ,1,2.6414741105040997,0.10159515809631153,0.10159515809631153,0.10159515809631153,0.10159515809631153,,,,
3349,posts,1,0,0,post,NNS,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3350,posture,1,0,0,postur,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3351,potential,1,0,0,potenti,JJ,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3352,potomac,1,0,0,potomac,NNP,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3353,pound,2,0,0,pound,NN,1,2.6414741105040997,0.06289224072628809,0.06289224072628809,0.06289224072628809,0.06289224072628809,,,,
3354,pounds,1,0,0,pound,NNS,1,2.6414741105040997,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.020319031619262306,,,,
3355,poured,1,0,0,pour,NNP,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,,,,
3356,pours,1,0,0,pour,VBZ,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,,,,
3357,poverty,3,0,0,poverti,NN,2,2.3404441148401185,0.027165869190108514,0.05433173838021703,0.027165869190108514,0.033434915926287403,,,,
3358,powdered,1,0,0,powder,JJ,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
3359,powders,1,0,0,powder,VBZ,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
3360,power,7,0,0,power,NN,7,1.7963760704898426,0.037995640411135914,0.2659694828779514,0.039051653706300926,0.0544356384996922,,,,
3361,powerless,1,0,0,powerless,NNP,1,2.6414741105040997,0.02902718802751758,0.02902718802751758,0.02902718802751758,0.02902718802751758,,,,
